,0
D1999144,25251
D294251,25252
D3181527,25253
D3326828,25254
D867073,25255
D3211282,25256
D549599,25257
D64969,25258
D2207152,25259
D2885776,25260
D2978270,25261
D1707548,25262
D2095655,25263
D595578,25264
D3257308,25265
D1249,25266
D2681870,25267
D250555,25268
D403442,25269
D497722,25270
D1900266,25271
D316912,25272
D2357712,25273
D1736066,25274
D2995314,25275
D388075,25276
D438966,25277
D2719799,25278
D1484553,25279
D149596,25280
D2265201,25281
D149872,25282
D2093079,25283
D3017404,25284
D486316,25285
D500169,25286
D303384,25287
D746623,25288
D2035780,25289
D155267,25290
D955699,25291
D914711,25292
D5759,25293
D3149627,25294
D1536383,25295
D3475283,25296
D2974991,25297
D269555,25298
D510737,25299
D1456036,25300
D3264363,25301
D1761364,25302
D3183690,25303
D3239943,25304
D1788936,25305
D3428452,25306
D681098,25307
D1017153,25308
D1929225,25309
D2444824,25310
D2825157,25311
D2298513,25312
D293151,25313
D515833,25314
D1808476,25315
D2329024,25316
D163825,25317
D2008655,25318
D1364456,25319
D1116812,25320
D349741,25321
D876751,25322
D282992,25323
D3471324,25324
D2496703,25325
D35203,25326
D2934302,25327
D794717,25328
D1701839,25329
D1340715,25330
D2287451,25331
D1250862,25332
D2675486,25333
D3222167,25334
D1596908,25335
D708716,25336
D2721508,25337
D2058861,25338
D1883129,25339
D206016,25340
D1819022,25341
D3280766,25342
D1999689,25343
D399738,25344
D3331224,25345
D2904990,25346
D3302217,25347
D2869176,25348
D2696598,25349
D2705306,25350
D1753059,25351
D1541943,25352
D1356689,25353
D2735717,25354
D443269,25355
D1245251,25356
D3362136,25357
D3258828,25358
D270132,25359
D1794217,25360
D3523395,25361
D2871258,25362
D3304560,25363
D3422485,25364
D2319545,25365
D3153690,25366
D60336,25367
D1892630,25368
D2245594,25369
D465669,25370
D880811,25371
D130689,25372
D2944716,25373
D1975666,25374
D1025916,25375
D2758413,25376
D510240,25377
D1346863,25378
D3047744,25379
D583880,25380
D2652190,25381
D3030288,25382
D1784516,25383
D2927049,25384
D295984,25385
D907362,25386
D2386991,25387
D850461,25388
D2374638,25389
D3490366,25390
D2805009,25391
D2031111,25392
D2854670,25393
D1405097,25394
D2809915,25395
D1876735,25396
D2421040,25397
D1229606,25398
D1234276,25399
D1874438,25400
D2493983,25401
D3418379,25402
D1826890,25403
D1620034,25404
D2955851,25405
D575291,25406
D2150149,25407
D491025,25408
D3345943,25409
D1066549,25410
D441042,25411
D970376,25412
D3252294,25413
D1273724,25414
D3302645,25415
D3453504,25416
D404718,25417
D1011374,25418
D2064721,25419
D728364,25420
D95134,25421
D2786351,25422
D1083791,25423
D595164,25424
D1723780,25425
D354343,25426
D2062369,25427
D547291,25428
D167115,25429
D2392166,25430
D2261467,25431
D2347718,25432
D1947050,25433
D1089334,25434
D1976483,25435
D2228859,25436
D1364911,25437
D557343,25438
D2792697,25439
D771203,25440
D2642051,25441
D1985294,25442
D2181993,25443
D93492,25444
D3092362,25445
D2900788,25446
D3081415,25447
D2024105,25448
D3398670,25449
D1604285,25450
D2435414,25451
D1185062,25452
D3109062,25453
D2633155,25454
D1861770,25455
D2089022,25456
D530071,25457
D3123225,25458
D1305655,25459
D1456670,25460
D909369,25461
D1333285,25462
D3476543,25463
D2795585,25464
D1801747,25465
D809892,25466
D244565,25467
D1365991,25468
D3151873,25469
D1731678,25470
D506259,25471
D1234561,25472
D2373688,25473
D950022,25474
D1930223,25475
D655811,25476
D1395539,25477
D3010728,25478
D1984787,25479
D3385769,25480
D848363,25481
D3288468,25482
D1384102,25483
D3389138,25484
D384813,25485
D2187215,25486
D3265783,25487
D2730873,25488
D2868525,25489
D1169678,25490
D543329,25491
D1063646,25492
D1652244,25493
D379459,25494
D132600,25495
D2224949,25496
D528479,25497
D541967,25498
D3004216,25499
D1027855,25500
D306862,25501
D2411509,25502
D3469423,25503
D1643018,25504
D1322787,25505
D3297375,25506
D1953389,25507
D1013085,25508
D2543633,25509
D1868988,25510
D1191191,25511
D2765113,25512
D2118672,25513
D2802410,25514
D552597,25515
D67686,25516
D113359,25517
D1514283,25518
D3280987,25519
D557442,25520
D3130964,25521
D2584008,25522
D1724513,25523
D2772303,25524
D2112754,25525
D3157399,25526
D1517234,25527
D668827,25528
D1546444,25529
D1043230,25530
D2836189,25531
D1180878,25532
D3259110,25533
D3402293,25534
D176520,25535
D1444674,25536
D1539437,25537
D2480523,25538
D2048171,25539
D3518905,25540
D860954,25541
D828965,25542
D977970,25543
D3401515,25544
D596822,25545
D144295,25546
D3421047,25547
D3341732,25548
D1645258,25549
D316579,25550
D272914,25551
D1764543,25552
D2029370,25553
D145228,25554
D2816154,25555
D392258,25556
D1514082,25557
D2211616,25558
D134568,25559
D3435329,25560
D1229052,25561
D1325791,25562
D238488,25563
D3245948,25564
D939796,25565
D1320726,25566
D1677078,25567
D777547,25568
D1359150,25569
D2436319,25570
D2142650,25571
D1312886,25572
D95501,25573
D739354,25574
D3091167,25575
D1917875,25576
D558492,25577
D2454973,25578
D392124,25579
D1808128,25580
D2689150,25581
D3528585,25582
D3086453,25583
D1519804,25584
D1371213,25585
D1861085,25586
D842593,25587
D2976505,25588
D2726423,25589
D1646131,25590
D1601157,25591
D1636970,25592
D2812705,25593
D996898,25594
D1899827,25595
D1897483,25596
D307258,25597
D255995,25598
D407794,25599
D2581016,25600
D360651,25601
D1752958,25602
D384975,25603
D2399313,25604
D296693,25605
D1005008,25606
D2421734,25607
D2084535,25608
D3438443,25609
D417738,25610
D108709,25611
D2248758,25612
D2762905,25613
D1484385,25614
D2556828,25615
D2932406,25616
D2802842,25617
D51390,25618
D3392162,25619
D3173512,25620
D3491862,25621
D2629154,25622
D972825,25623
D3359002,25624
D726309,25625
D580278,25626
D2795571,25627
D2520720,25628
D2861664,25629
D319002,25630
D1575902,25631
D665672,25632
D1367637,25633
D684894,25634
D620800,25635
D2948416,25636
D3143815,25637
D1535077,25638
D1680929,25639
D2025917,25640
D254844,25641
D3353210,25642
D77126,25643
D233750,25644
D824076,25645
D2772492,25646
D3198150,25647
D2232755,25648
D2320748,25649
D2444579,25650
D1979528,25651
D3554482,25652
D2854128,25653
D2127256,25654
D563384,25655
D1981954,25656
D495792,25657
D995544,25658
D2458642,25659
D928012,25660
D2539620,25661
D3356129,25662
D741442,25663
D959554,25664
D1219699,25665
D3208236,25666
D2006740,25667
D2094136,25668
D2168602,25669
D399114,25670
D846684,25671
D1850953,25672
D560298,25673
D573728,25674
D210951,25675
D559424,25676
D482307,25677
D2725867,25678
D1121957,25679
D1366598,25680
D2949462,25681
D2374637,25682
D399613,25683
D2608661,25684
D170968,25685
D1943108,25686
D2714499,25687
D1295019,25688
D970535,25689
D2907232,25690
D923516,25691
D1124539,25692
D2153257,25693
D1095076,25694
D1038451,25695
D1233642,25696
D2898340,25697
D211501,25698
D2805471,25699
D338541,25700
D347399,25701
D234149,25702
D1713367,25703
D705291,25704
D1712277,25705
D2276165,25706
D2946509,25707
D2114132,25708
D1154483,25709
D1768011,25710
D996958,25711
D2550934,25712
D2250975,25713
D960693,25714
D272254,25715
D3014844,25716
D3452225,25717
D2502599,25718
D130043,25719
D1250047,25720
D3165307,25721
D1679193,25722
D573266,25723
D1178882,25724
D2478657,25725
D652445,25726
D1625400,25727
D3016405,25728
D779766,25729
D2883709,25730
D334340,25731
D136434,25732
D3195137,25733
D1795995,25734
D3358756,25735
D1055929,25736
D2282113,25737
D848995,25738
D3122611,25739
D2392970,25740
D2503552,25741
D2220709,25742
D115974,25743
D810561,25744
D1822190,25745
D2932375,25746
D757584,25747
D2276534,25748
D1556573,25749
D2040159,25750
D270747,25751
D2412625,25752
D526477,25753
D1571005,25754
D2935517,25755
D1120536,25756
D1456622,25757
D321892,25758
D654072,25759
D3478196,25760
D3071562,25761
D1372590,25762
D2164580,25763
D754270,25764
D992316,25765
D1633968,25766
D3422875,25767
D2678441,25768
D1272199,25769
D307745,25770
D1311148,25771
D1444850,25772
D1178283,25773
D962278,25774
D666087,25775
D1932283,25776
D180920,25777
D335955,25778
D3421924,25779
D1521226,25780
D1579038,25781
D518952,25782
D1714599,25783
D1858582,25784
D804495,25785
D3223394,25786
D297014,25787
D2272236,25788
D1784121,25789
D3517166,25790
D1883015,25791
D529989,25792
D3263133,25793
D3059244,25794
D521103,25795
D1316065,25796
D3237473,25797
D1270647,25798
D796474,25799
D2280165,25800
D79510,25801
D221979,25802
D516865,25803
D2653320,25804
D299722,25805
D3483999,25806
D144121,25807
D705112,25808
D1527934,25809
D1955629,25810
D2736071,25811
D1504943,25812
D879194,25813
D1743511,25814
D591658,25815
D1537742,25816
D486115,25817
D1816661,25818
D680507,25819
D719984,25820
D3539463,25821
D1689092,25822
D2654062,25823
D1009746,25824
D3534979,25825
D950885,25826
D962429,25827
D2721229,25828
D2965558,25829
D2288984,25830
D2158972,25831
D2680757,25832
D915867,25833
D2358092,25834
D2075707,25835
D2814014,25836
D1272161,25837
D3094708,25838
D1165788,25839
D3186090,25840
D410230,25841
D3405232,25842
D286284,25843
D768440,25844
D1370854,25845
D633752,25846
D2696063,25847
D2699223,25848
D1361640,25849
D1237429,25850
D1981460,25851
D2014460,25852
D2640110,25853
D1887107,25854
D2638398,25855
D2404439,25856
D3279350,25857
D1836791,25858
D1884511,25859
D1767398,25860
D3157081,25861
D1550179,25862
D3284257,25863
D1891771,25864
D1101050,25865
D1807649,25866
D2400698,25867
D1758850,25868
D875972,25869
D519322,25870
D955953,25871
D1832809,25872
D101526,25873
D2730293,25874
D995021,25875
D1347685,25876
D1197918,25877
D1677863,25878
D445602,25879
D2103319,25880
D107826,25881
D2543278,25882
D258272,25883
D494193,25884
D2032934,25885
D1062838,25886
D1437817,25887
D518756,25888
D2988007,25889
D3486331,25890
D341281,25891
D3139826,25892
D1331779,25893
D1132012,25894
D1019485,25895
D190139,25896
D340075,25897
D964930,25898
D2455966,25899
D714982,25900
D1682267,25901
D218171,25902
D720157,25903
D3528758,25904
D936059,25905
D3293539,25906
D1474521,25907
D1685073,25908
D1405630,25909
D1174004,25910
D415345,25911
D2415312,25912
D509720,25913
D564260,25914
D1268152,25915
D811028,25916
D2630641,25917
D2050391,25918
D2507094,25919
D1312235,25920
D2824103,25921
D414904,25922
D1320348,25923
D3183609,25924
D1727630,25925
D848781,25926
D619368,25927
D897328,25928
D659566,25929
D3370471,25930
D2913422,25931
D1540805,25932
D2141420,25933
D2194806,25934
D2429101,25935
D2082977,25936
D257706,25937
D1271080,25938
D1065028,25939
D2524607,25940
D2322938,25941
D2186656,25942
D1184084,25943
D2174193,25944
D118696,25945
D1824014,25946
D3046325,25947
D2895191,25948
D546983,25949
D1144180,25950
D1292628,25951
D2177762,25952
D259135,25953
D182504,25954
D1063773,25955
D352897,25956
D1205352,25957
D620934,25958
D154465,25959
D3102387,25960
D1192064,25961
D3070612,25962
D280073,25963
D2395119,25964
D1228484,25965
D2895313,25966
D560034,25967
D1994262,25968
D2500480,25969
D2845079,25970
D1566303,25971
D3044233,25972
D2138162,25973
D1461406,25974
D3410177,25975
D2801954,25976
D256876,25977
D132543,25978
D1345832,25979
D213923,25980
D3497435,25981
D1431788,25982
D2188276,25983
D1824289,25984
D26714,25985
D2427396,25986
D1672191,25987
D699964,25988
D1114074,25989
D3411284,25990
D2995705,25991
D1316783,25992
D1114163,25993
D1083857,25994
D3378751,25995
D1287706,25996
D1357341,25997
D501857,25998
D2627441,25999
D1595197,26000
D271569,26001
D2014028,26002
D2068948,26003
D1857785,26004
D2767336,26005
D292922,26006
D2940058,26007
D1151907,26008
D172616,26009
D1911367,26010
D3092718,26011
D1295962,26012
D1050357,26013
D2311760,26014
D1639069,26015
D2990000,26016
D1937631,26017
D252874,26018
D2937102,26019
D390121,26020
D1029810,26021
D1337013,26022
D1631667,26023
D3294495,26024
D3466088,26025
D3185673,26026
D183839,26027
D149818,26028
D495003,26029
D1834169,26030
D629194,26031
D557107,26032
D1090301,26033
D2384271,26034
D1181840,26035
D946133,26036
D1475772,26037
D1702383,26038
D855215,26039
D1588211,26040
D1049275,26041
D1886046,26042
D147518,26043
D1273305,26044
D2811502,26045
D2908784,26046
D3063932,26047
D1313094,26048
D1844166,26049
D3252066,26050
D323379,26051
D2224445,26052
D491555,26053
D2381327,26054
D2538923,26055
D205680,26056
D615921,26057
D1903905,26058
D706165,26059
D629660,26060
D1860080,26061
D1920066,26062
D1992743,26063
D2248169,26064
D2151964,26065
D1318816,26066
D115594,26067
D2984295,26068
D479890,26069
D2522151,26070
D2125339,26071
D48884,26072
D864607,26073
D60255,26074
D3298554,26075
D362139,26076
D3332790,26077
D1256105,26078
D378972,26079
D908050,26080
D1275995,26081
D360325,26082
D2829361,26083
D2279526,26084
D1953124,26085
D3252359,26086
D3485743,26087
D3302725,26088
D1545648,26089
D3283003,26090
D2405896,26091
D1380645,26092
D1796840,26093
D3005613,26094
D2676911,26095
D1932933,26096
D3388937,26097
D506634,26098
D644550,26099
D506462,26100
D1768628,26101
D1096687,26102
D3044452,26103
D757946,26104
D803640,26105
D79378,26106
D540116,26107
D2959784,26108
D2097376,26109
D2556547,26110
D1830698,26111
D1841394,26112
D3503687,26113
D520083,26114
D1598412,26115
D1017968,26116
D2141854,26117
D275860,26118
D1283314,26119
D88978,26120
D2207500,26121
D667431,26122
D2738793,26123
D1961737,26124
D1088605,26125
D475048,26126
D2929185,26127
D1238283,26128
D874909,26129
D2101301,26130
D1252322,26131
D1350486,26132
D1515353,26133
D1651873,26134
D358829,26135
D2212917,26136
D1705113,26137
D316471,26138
D3113151,26139
D339844,26140
D3033229,26141
D1249457,26142
D59459,26143
D2602400,26144
D1516105,26145
D56008,26146
D1077042,26147
D484080,26148
D1176118,26149
D582450,26150
D1522980,26151
D970000,26152
D3259324,26153
D3130610,26154
D3435056,26155
D1145224,26156
D98494,26157
D1440451,26158
D533795,26159
D3221014,26160
D1750783,26161
D875976,26162
D3418701,26163
D171572,26164
D1203322,26165
D1153478,26166
D1269984,26167
D514143,26168
D28904,26169
D1260037,26170
D3512371,26171
D1745011,26172
D2145243,26173
D2013221,26174
D2669485,26175
D2925335,26176
D1127323,26177
D3049796,26178
D3163686,26179
D3033563,26180
D370680,26181
D2550299,26182
D3285796,26183
D1015004,26184
D2416137,26185
D3487378,26186
D882155,26187
D957975,26188
D215516,26189
D403802,26190
D1458830,26191
D931481,26192
D825005,26193
D3275093,26194
D1615155,26195
D1261764,26196
D2990516,26197
D3137020,26198
D1992467,26199
D1539100,26200
D1056274,26201
D39255,26202
D1927979,26203
D490671,26204
D1154376,26205
D3526199,26206
D1359892,26207
D1906354,26208
D2503130,26209
D2032287,26210
D622269,26211
D1401538,26212
D2352867,26213
D719660,26214
D1465813,26215
D41060,26216
D2622066,26217
D1148524,26218
D2809548,26219
D1045973,26220
D2462354,26221
D2043809,26222
D902341,26223
D2257910,26224
D3502293,26225
D1494446,26226
D3506598,26227
D629012,26228
D1359943,26229
D750035,26230
D2244787,26231
D137377,26232
D667574,26233
D2319651,26234
D1256491,26235
D3405797,26236
D2418027,26237
D401658,26238
D1630049,26239
D2125074,26240
D3442099,26241
D2307332,26242
D52726,26243
D2962595,26244
D1121186,26245
D1472027,26246
D935379,26247
D1075945,26248
D3161409,26249
D2626188,26250
D69971,26251
D3097828,26252
D542995,26253
D1873045,26254
D1782154,26255
D1867219,26256
D2023495,26257
D1899655,26258
D2313323,26259
D3402235,26260
D2493425,26261
D1055871,26262
D1865448,26263
D1837769,26264
D3064611,26265
D934640,26266
D1626854,26267
D3134702,26268
D40185,26269
D597594,26270
D2582170,26271
D2224409,26272
D2839666,26273
D631859,26274
D1992362,26275
D1446512,26276
D2395047,26277
D2907683,26278
D1954336,26279
D196943,26280
D1668641,26281
D216078,26282
D1167335,26283
D2011265,26284
D1386690,26285
D2544933,26286
D2286568,26287
D1045702,26288
D357934,26289
D3393272,26290
D569287,26291
D97707,26292
D2422155,26293
D374178,26294
D1000512,26295
D2033386,26296
D2655625,26297
D1038867,26298
D969836,26299
D3123575,26300
D2080698,26301
D1181481,26302
D641704,26303
D2999172,26304
D1872669,26305
D1149628,26306
D1974334,26307
D3425526,26308
D956840,26309
D2981969,26310
D2534817,26311
D2432368,26312
D1631940,26313
D1784936,26314
D2929349,26315
D362288,26316
D1385398,26317
D293582,26318
D940220,26319
D2118706,26320
D1309129,26321
D632102,26322
D647214,26323
D2974851,26324
D2427858,26325
D1428504,26326
D1102253,26327
D495877,26328
D1184144,26329
D2456334,26330
D498246,26331
D754061,26332
D1687571,26333
D321383,26334
D496315,26335
D2679821,26336
D1058913,26337
D1134590,26338
D2348970,26339
D305925,26340
D380905,26341
D2171474,26342
D81678,26343
D1180470,26344
D2453220,26345
D336399,26346
D1683226,26347
D251586,26348
D2411482,26349
D1929643,26350
D3143567,26351
D583151,26352
D2997636,26353
D1130669,26354
D1711309,26355
D702307,26356
D3547599,26357
D2793872,26358
D2970323,26359
D2173275,26360
D2663097,26361
D3053534,26362
D3044074,26363
D98709,26364
D3359627,26365
D2010576,26366
D736330,26367
D3008426,26368
D761971,26369
D1566894,26370
D1357448,26371
D868890,26372
D2011894,26373
D191444,26374
D2380710,26375
D1629448,26376
D3021049,26377
D3486799,26378
D1007201,26379
D2159590,26380
D562727,26381
D3087202,26382
D3196125,26383
D2130957,26384
D1860231,26385
D2955161,26386
D1736415,26387
D521062,26388
D301323,26389
D332073,26390
D3455122,26391
D921786,26392
D3219759,26393
D3379728,26394
D2855698,26395
D2771667,26396
D2617809,26397
D1686419,26398
D628508,26399
D1021994,26400
D2474207,26401
D2922739,26402
D1850118,26403
D3476987,26404
D2012551,26405
D3157838,26406
D1801862,26407
D3427331,26408
D2970453,26409
D3428845,26410
D2447338,26411
D3143374,26412
D1203014,26413
D2740926,26414
D3353791,26415
D3332172,26416
D584386,26417
D2615201,26418
D35796,26419
D2798819,26420
D797145,26421
D3345085,26422
D910784,26423
D3234146,26424
D640378,26425
D236981,26426
D362317,26427
D2605008,26428
D937342,26429
D573630,26430
D3394310,26431
D2598193,26432
D1580871,26433
D2167484,26434
D2767303,26435
D3458046,26436
D3480123,26437
D1953541,26438
D2829593,26439
D2022425,26440
D1433787,26441
D923805,26442
D2062488,26443
D397365,26444
D361915,26445
D3237721,26446
D1874137,26447
D522549,26448
D1150013,26449
D1482101,26450
D1503501,26451
D2236904,26452
D2277960,26453
D1006105,26454
D2335192,26455
D2095126,26456
D1155787,26457
D2687792,26458
D313012,26459
D642908,26460
D445391,26461
D398739,26462
D558075,26463
D3223833,26464
D2169124,26465
D2517138,26466
D1532753,26467
D2737004,26468
D1995421,26469
D1196054,26470
D699724,26471
D2239069,26472
D2763738,26473
D531619,26474
D1409298,26475
D1090568,26476
D1082597,26477
D601562,26478
D1971543,26479
D613111,26480
D675543,26481
D2322604,26482
D1413177,26483
D1748040,26484
D337658,26485
D3353504,26486
D1392036,26487
D3224172,26488
D1049695,26489
D2191335,26490
D2300791,26491
D2063562,26492
D1438898,26493
D603407,26494
D1535631,26495
D2302166,26496
D1578912,26497
D3455657,26498
D2481239,26499
D3193636,26500
D2199757,26501
D478396,26502
D2967286,26503
